Iter^{-1/2}, Pi
0.00428881, 4.18423
0.00428877, 4.18416
0.00428873, 4.18408
0.00428869, 4.18415
0.00428865, 4.18422
0.00428861, 4.18429
0.00428857, 4.18436
0.00428853, 4.18428
0.00428849, 4.18421
0.00428845, 4.18428
0.00428841, 4.18435
0.00428837, 4.18427
0.00428833, 4.18434
0.00428829, 4.18441
0.00428825, 4.18448
0.00428821, 4.18455
0.00428817, 4.18447
0.00428813, 4.1844
0.0042881, 4.18447
0.00428806, 4.18439
0.00428802, 4.18431
0.00428798, 4.18424
0.00428794, 4.18416
0.0042879, 4.18408
0.00428786, 4.184
0.00428782, 4.18393
0.00428778, 4.18385
0.00428774, 4.18377
0.0042877, 4.1837
0.00428766, 4.18377
0.00428762, 4.18384
0.00428758, 4.18376
0.00428754, 4.18383
0.0042875, 4.18375
0.00428746, 4.18368
0.00428743, 4.18375
0.00428739, 4.18382
0.00428735, 4.18389
0.00428731, 4.18396
0.00428727, 4.18403
0.00428723, 4.1841
0.00428719, 4.18417
0.00428715, 4.18424
0.00428711, 4.18416
0.00428707, 4.18423
0.00428703, 4.1843
0.00428699, 4.18437
0.00428695, 4.18429
0.00428691, 4.18436
0.00428687, 4.18429
0.00428683, 4.18421
0.00428679, 4.18428
0.00428676, 4.18435
0.00428672, 4.18442
0.00428668, 4.18434
0.00428664, 4.18441
0.0042866, 4.18448
0.00428656, 4.18455
0.00428652, 4.18462
0.00428648, 4.18469
0.00428644, 4.18462
0.0042864, 4.18469
0.00428636, 4.18461
0.00428632, 4.18468
0.00428628, 4.18475
0.00428624, 4.18482
0.0042862, 4.18489
0.00428616, 4.18496
0.00428613, 4.18488
0.00428609, 4.18495
0.00428605, 4.18502
0.00428601, 4.18495
0.00428597, 4.18502
0.00428593, 4.18494
0.00428589, 4.18486
0.00428585, 4.18479
0.00428581, 4.18471
0.00428577, 4.18463
0.00428573, 4.1847
0.00428569, 4.18463
0.00428565, 4.1847
0.00428561, 4.18477
0.00428557, 4.18484
0.00428553, 4.18491
0.0042855, 4.18483
0.00428546, 4.1849
0.00428542, 4.18497
0.00428538, 4.18504
0.00428534, 4.18496
0.0042853, 4.18503
0.00428526, 4.18496
0.00428522, 4.18488
0.00428518, 4.1848
0.00428514, 4.18487
0.0042851, 4.18494
0.00428506, 4.18501
0.00428502, 4.18508
0.00428498, 4.18515
0.00428494, 4.18522
0.00428491, 4.18529
0.00428487, 4.18536
0.00428483, 4.18543
0.00428479, 4.1855
0.00428475, 4.18557
0.00428471, 4.1855
0.00428467, 4.18557
0.00428463, 4.18549
0.00428459, 4.18541
0.00428455, 4.18534
0.00428451, 4.18541
0.00428447, 4.18548
0.00428443, 4.18555
0.00428439, 4.18562
0.00428435, 4.18569
0.00428432, 4.18576
0.00428428, 4.18583
0.00428424, 4.18575
0.0042842, 4.18567
0.00428416, 4.1856
0.00428412, 4.18567
0.00428408, 4.18559
0.00428404, 4.18566
0.004284, 4.18573
0.00428396, 4.1858
0.00428392, 4.18587
0.00428388, 4.18594
0.00428384, 4.18586
0.0042838, 4.18593
0.00428377, 4.186
0.00428373, 4.18593
0.00428369, 4.18585
0.00428365, 4.18592
0.00428361, 4.18599
0.00428357, 4.18606
0.00428353, 4.18613
0.00428349, 4.18605
0.00428345, 4.18612
0.00428341, 4.18619
0.00428337, 4.18611
0.00428333, 4.18604
0.00428329, 4.18596
0.00428325, 4.18603
0.00428322, 4.18595
0.00428318, 4.18602
0.00428314, 4.18609
0.0042831, 4.18616
0.00428306, 4.18609
0.00428302, 4.18601
0.00428298, 4.18593
0.00428294, 4.186
0.0042829, 4.18593
0.00428286, 4.18585
0.00428282, 4.18577
0.00428278, 4.18584
0.00428274, 4.18577
0.0042827, 4.18584
0.00428267, 4.18591
0.00428263, 4.18598
0.00428259, 4.18605
0.00428255, 4.18597
0.00428251, 4.18604
0.00428247, 4.18596
0.00428243, 4.18603
0.00428239, 4.1861
0.00428235, 4.18617
0.00428231, 4.1861
0.00428227, 4.18602
0.00428223, 4.18609
0.00428219, 4.18601
0.00428215, 4.18594
0.00428212, 4.18586
0.00428208, 4.18593
0.00428204, 4.186
0.004282, 4.18607
0.00428196, 4.18614
0.00428192, 4.18621
0.00428188, 4.18628
0.00428184, 4.1862
0.0042818, 4.18627
0.00428176, 4.18619
0.00428172, 4.18612
0.00428168, 4.18619
0.00428164, 4.18611
0.00428161, 4.18618
0.00428157, 4.1861
0.00428153, 4.18603
0.00428149, 4.18595
0.00428145, 4.18602
0.00428141, 4.18594
0.00428137, 4.18587
0.00428133, 4.18579
0.00428129, 4.18571
0.00428125, 4.18564
0.00428121, 4.18556
0.00428117, 4.18563
0.00428113, 4.18555
0.00428109, 4.18548
0.00428106, 4.18555
0.00428102, 4.18562
0.00428098, 4.18554
0.00428094, 4.18546
0.0042809, 4.18539
0.00428086, 4.18546
0.00428082, 4.18553
0.00428078, 4.18545
0.00428074, 4.18552
0.0042807, 4.18559
0.00428066, 4.18566
0.00428062, 4.18558
0.00428059, 4.18565
0.00428055, 4.18558
0.00428051, 4.1855
0.00428047, 4.18557
0.00428043, 4.18564
0.00428039, 4.18571
0.00428035, 4.18578
0.00428031, 4.1857
0.00428027, 4.18563
0.00428023, 4.1857
0.00428019, 4.18562
0.00428015, 4.18569
0.00428011, 4.18576
0.00428008, 4.18583
0.00428004, 4.1859
0.00428, 4.18597
0.00427996, 4.18604
0.00427992, 4.18596
0.00427988, 4.18588
0.00427984, 4.18581
0.0042798, 4.18588
0.00427976, 4.1858
0.00427972, 4.18572
0.00427968, 4.18565
0.00427964, 4.18557
0.0042796, 4.18564
0.00427957, 4.18556
0.00427953, 4.18549
0.00427949, 4.18556
0.00427945, 4.18548
0.00427941, 4.18555
0.00427937, 4.18562
0.00427933, 4.18554
0.00427929, 4.18561
0.00427925, 4.18568
0.00427921, 4.18561
0.00427917, 4.18553
0.00427913, 4.1856
0.0042791, 4.18552
0.00427906, 4.18559
0.00427902, 4.18566
0.00427898, 4.18559
0.00427894, 4.18566
0.0042789, 4.18573
0.00427886, 4.18565
0.00427882, 4.18572
0.00427878, 4.18564
0.00427874, 4.18571
0.0042787, 4.18564
0.00427866, 4.18556
0.00427863, 4.18548
0.00427859, 4.18541
0.00427855, 4.18533
0.00427851, 4.1854
0.00427847, 4.18547
0.00427843, 4.18539
0.00427839, 4.18532
0.00427835, 4.18539
0.00427831, 4.18546
0.00427827, 4.18538
0.00427823, 4.18545
0.00427819, 4.18552
0.00427816, 4.18559
0.00427812, 4.18566
0.00427808, 4.18558
0.00427804, 4.18565
0.004278, 4.18557
0.00427796, 4.18564
0.00427792, 4.18571
0.00427788, 4.18564
0.00427784, 4.18556
0.0042778, 4.18563
0.00427776, 4.18555
0.00427773, 4.18548
0.00427769, 4.1854
0.00427765, 4.18532
0.00427761, 4.18539
0.00427757, 4.18532
0.00427753, 4.18524
0.00427749, 4.18531
0.00427745, 4.18538
0.00427741, 4.1853
0.00427737, 4.18537
0.00427733, 4.1853
0.00427729, 4.18537
0.00427726, 4.18529
0.00427722, 4.18521
0.00427718, 4.18528
0.00427714, 4.18521
0.0042771, 4.18513
0.00427706, 4.18505
0.00427702, 4.18512
0.00427698, 4.18519
0.00427694, 4.18526
0.0042769, 4.18519
0.00427686, 4.18511
0.00427683, 4.18503
0.00427679, 4.18496
0.00427675, 4.18488
0.00427671, 4.18495
0.00427667, 4.18502
0.00427663, 4.18509
0.00427659, 4.18516
0.00427655, 4.18523
0.00427651, 4.18515
0.00427647, 4.18522
0.00427643, 4.18529
0.00427639, 4.18536
0.00427636, 4.18543
0.00427632, 4.1855
0.00427628, 4.18557
0.00427624, 4.1855
0.0042762, 4.18557
0.00427616, 4.18563
0.00427612, 4.1857
0.00427608, 4.18577
0.00427604, 4.1857
0.004276, 4.18562
0.00427596, 4.18569
0.00427593, 4.18576
0.00427589, 4.18583
0.00427585, 4.18575
0.00427581, 4.18582
0.00427577, 4.18575
0.00427573, 4.18567
0.00427569, 4.18574
0.00427565, 4.18566
0.00427561, 4.18559
0.00427557, 4.18566
0.00427553, 4.18558
0.0042755, 4.18565
0.00427546, 4.18572
0.00427542, 4.18579
0.00427538, 4.18586
0.00427534, 4.18578
0.0042753, 4.18571
0.00427526, 4.18578
0.00427522, 4.18585
0.00427518, 4.18577
0.00427514, 4.18584
0.00427511, 4.18576
0.00427507, 4.18569
0.00427503, 4.18576
0.00427499, 4.18568
0.00427495, 4.1856
0.00427491, 4.18553
0.00427487, 4.18545
0.00427483, 4.18552
0.00427479, 4.18559
0.00427475, 4.18566
0.00427471, 4.18573
0.00427468, 4.18565
0.00427464, 4.18558
0.0042746, 4.1855
0.00427456, 4.18542
0.00427452, 4.18535
0.00427448, 4.18542
0.00427444, 4.18549
0.0042744, 4.18541
0.00427436, 4.18533
0.00427432, 4.1854
0.00427428, 4.18547
0.00427425, 4.1854
0.00427421, 4.18532
0.00427417, 4.18539
0.00427413, 4.18546
0.00427409, 4.18538
0.00427405, 4.18545
0.00427401, 4.18552
0.00427397, 4.18544
0.00427393, 4.18537
0.00427389, 4.18529
0.00427386, 4.18536
0.00427382, 4.18529
0.00427378, 4.18535
0.00427374, 4.18528
0.0042737, 4.18535
0.00427366, 4.18527
0.00427362, 4.1852
0.00427358, 4.18527
0.00427354, 4.18533
0.0042735, 4.1854
0.00427347, 4.18533
0.00427343, 4.18525
0.00427339, 4.18518
0.00427335, 4.1851
0.00427331, 4.18517
0.00427327, 4.18509
0.00427323, 4.18516
0.00427319, 4.18509
0.00427315, 4.18501
0.00427311, 4.18508
0.00427308, 4.18515
0.00427304, 4.18522
0.004273, 4.18514
0.00427296, 4.18506
0.00427292, 4.18499
0.00427288, 4.18491
0.00427284, 4.18498
0.0042728, 4.18505
0.00427276, 4.18497
0.00427272, 4.18504
0.00427269, 4.18497
0.00427265, 4.18504
0.00427261, 4.18511
0.00427257, 4.18503
0.00427253, 4.18495
0.00427249, 4.18502
0.00427245, 4.18495
0.00427241, 4.18502
0.00427237, 4.18509
0.00427233, 4.18501
0.0042723, 4.18508
0.00427226, 4.185
0.00427222, 4.18493
0.00427218, 4.18485
0.00427214, 4.18492
0.0042721, 4.18484
0.00427206, 4.18491
0.00427202, 4.18484
0.00427198, 4.18491
0.00427194, 4.18483
0.00427191, 4.18475
0.00427187, 4.18468
0.00427183, 4.1846
0.00427179, 4.18467
0.00427175, 4.18474
0.00427171, 4.18466
0.00427167, 4.18473
0.00427163, 4.1848
0.00427159, 4.18473
0.00427155, 4.18465
0.00427152, 4.18472
0.00427148, 4.18479
0.00427144, 4.18471
0.0042714, 4.18478
0.00427136, 4.18471
0.00427132, 4.18478
0.00427128, 4.18485
0.00427124, 4.18477
0.0042712, 4.18469
0.00427116, 4.18462
0.00427113, 4.18469
0.00427109, 4.18476
0.00427105, 4.18483
0.00427101, 4.18475
0.00427097, 4.18482
0.00427093, 4.18474
0.00427089, 4.18467
0.00427085, 4.18474
0.00427081, 4.18481
0.00427078, 4.18488
0.00427074, 4.1848
0.0042707, 4.18472
0.00427066, 4.18465
0.00427062, 4.18472
0.00427058, 4.18479
0.00427054, 4.18486
0.0042705, 4.18493
0.00427046, 4.18499
0.00427042, 4.18506
0.00427039, 4.18499
0.00427035, 4.18491
0.00427031, 4.18498
0.00427027, 4.18505
0.00427023, 4.18497
0.00427019, 4.1849
0.00427015, 4.18497
0.00427011, 4.18489
0.00427007, 4.18496
0.00427004, 4.18488
0.00427, 4.18495
0.00426996, 4.18502
0.00426992, 4.18509
0.00426988, 4.18516
0.00426984, 4.18509
0.0042698, 4.18516
0.00426976, 4.18508
0.00426972, 4.18515
0.00426969, 4.18522
0.00426965, 4.18514
0.00426961, 4.18507
0.00426957, 4.18514
0.00426953, 4.18521
0.00426949, 4.18527
0.00426945, 4.18534
0.00426941, 4.18527
0.00426937, 4.18519
0.00426933, 4.18512
0.0042693, 4.18504
0.00426926, 4.18511
0.00426922, 4.18503
0.00426918, 4.18496
0.00426914, 4.18488
0.0042691, 4.18495
0.00426906, 4.18487
0.00426902, 4.18494
0.00426898, 4.18487
0.00426895, 4.18479
0.00426891, 4.18486
0.00426887, 4.18478
0.00426883, 4.18471
0.00426879, 4.18478
0.00426875, 4.1847
0.00426871, 4.18477
0.00426867, 4.18484
0.00426863, 4.18476
0.0042686, 4.18469
0.00426856, 4.18461
0.00426852, 4.18468
0.00426848, 4.1846
0.00426844, 4.18467
0.0042684, 4.1846
0.00426836, 4.18467
0.00426832, 4.18459
0.00426828, 4.18466
0.00426825, 4.18473
0.00426821, 4.1848
0.00426817, 4.18487
0.00426813, 4.18479
0.00426809, 4.18486
0.00426805, 4.18493
0.00426801, 4.185
0.00426797, 4.18492
0.00426793, 4.18499
0.0042679, 4.18492
0.00426786, 4.18484
0.00426782, 4.18491
0.00426778, 4.18484
0.00426774, 4.18476
0.0042677, 4.18468
0.00426766, 4.18461
0.00426762, 4.18453
0.00426759, 4.1846
0.00426755, 4.18467
0.00426751, 4.18474
0.00426747, 4.18481
0.00426743, 4.18473
0.00426739, 4.1848
0.00426735, 4.18473
0.00426731, 4.18465
0.00426727, 4.18457
0.00426724, 4.18464
0.0042672, 4.18457
0.00426716, 4.18449
0.00426712, 4.18441
0.00426708, 4.18448
0.00426704, 4.18441
0.004267, 4.18433
0.00426696, 4.18425
0.00426692, 4.18432
0.00426689, 4.18425
0.00426685, 4.18432
0.00426681, 4.18439
0.00426677, 4.18446
0.00426673, 4.18438
0.00426669, 4.18445
0.00426665, 4.18437
0.00426661, 4.18444
0.00426658, 4.18451
0.00426654, 4.18444
0.0042665, 4.18451
0.00426646, 4.18443
0.00426642, 4.18435
0.00426638, 4.18442
0.00426634, 4.18449
0.0042663, 4.18442
0.00426626, 4.18449
0.00426623, 4.18455
0.00426619, 4.18448
0.00426615, 4.18455
0.00426611, 4.18462
0.00426607, 4.18469
0.00426603, 4.18476
0.00426599, 4.18483
0.00426595, 4.18475
0.00426592, 4.18482
0.00426588, 4.18489
0.00426584, 4.18481
0.0042658, 4.18488
0.00426576, 4.18481
0.00426572, 4.18473
0.00426568, 4.18465
0.00426564, 4.18472
0.0042656, 4.18479
0.00426557, 4.18486
0.00426553, 4.18493
0.00426549, 4.185
0.00426545, 4.18492
0.00426541, 4.18485
0.00426537, 4.18477
0.00426533, 4.1847
0.00426529, 4.18477
0.00426526, 4.18469
0.00426522, 4.18476
0.00426518, 4.18483
0.00426514, 4.18475
0.0042651, 4.18468
0.00426506, 4.1846
0.00426502, 4.18467
0.00426498, 4.18474
0.00426494, 4.18481
0.00426491, 4.18473
0.00426487, 4.18466
0.00426483, 4.18473
0.00426479, 4.18465
0.00426475, 4.18472
0.00426471, 4.18479
0.00426467, 4.18486
0.00426463, 4.18493
0.0042646, 4.18485
0.00426456, 4.18492
0.00426452, 4.18484
0.00426448, 4.18477
0.00426444, 4.18484
0.0042644, 4.18491
0.00426436, 4.18498
0.00426432, 4.1849
0.00426429, 4.18497
0.00426425, 4.18504
0.00426421, 4.18511
0.00426417, 4.18503
0.00426413, 4.1851
0.00426409, 4.18502
0.00426405, 4.18495
0.00426401, 4.18487
0.00426398, 4.1848
0.00426394, 4.18472
0.0042639, 4.18464
0.00426386, 4.18471
0.00426382, 4.18464
0.00426378, 4.18471
0.00426374, 4.18478
0.0042637, 4.1847
0.00426367, 4.18462
0.00426363, 4.18469
0.00426359, 4.18462
0.00426355, 4.18454
0.00426351, 4.18447
0.00426347, 4.18453
0.00426343, 4.1846
0.00426339, 4.18453
0.00426336, 4.18445
0.00426332, 4.18452
0.00426328, 4.18459
0.00426324, 4.18451
0.0042632, 4.18444
0.00426316, 4.18436
0.00426312, 4.18429
0.00426308, 4.18436
0.00426305, 4.18443
0.00426301, 4.18435
0.00426297, 4.18442
0.00426293, 4.18434
0.00426289, 4.18441
0.00426285, 4.18448
0.00426281, 4.18455
0.00426277, 4.18447
0.00426274, 4.1844
0.0042627, 4.18432
0.00426266, 4.18439
0.00426262, 4.18446
0.00426258, 4.18439
0.00426254, 4.18445
0.0042625, 4.18452
0.00426246, 4.18459
0.00426243, 4.18452
0.00426239, 4.18459
0.00426235, 4.18466
0.00426231, 4.18458
0.00426227, 4.18465
0.00426223, 4.18472
0.00426219, 4.18479
0.00426215, 4.18486
0.00426212, 4.18478
0.00426208, 4.18485
0.00426204, 4.18492
0.004262, 4.18499
0.00426196, 4.18506
0.00426192, 4.18513
0.00426188, 4.18505
0.00426185, 4.18512
0.00426181, 4.18519
0.00426177, 4.18526
0.00426173, 4.18518
0.00426169, 4.18511
0.00426165, 4.18518
0.00426161, 4.1851
0.00426157, 4.18502
0.00426154, 4.18495
0.0042615, 4.18487
0.00426146, 4.18494
0.00426142, 4.18487
0.00426138, 4.18493
0.00426134, 4.18486
0.0042613, 4.18493
0.00426126, 4.18485
0.00426123, 4.18478
0.00426119, 4.1847
0.00426115, 4.18477
0.00426111, 4.18484
0.00426107, 4.18476
0.00426103, 4.18483
0.00426099, 4.1849
0.00426096, 4.18483
0.00426092, 4.18475
0.00426088, 4.18482
0.00426084, 4.18474
0.0042608, 4.18467
0.00426076, 4.18459
0.00426072, 4.18466
0.00426068, 4.18458
0.00426065, 4.18451
0.00426061, 4.18458
0.00426057, 4.1845
0.00426053, 4.18457
0.00426049, 4.18449
0.00426045, 4.18456
0.00426041, 4.18449
0.00426038, 4.18456
0.00426034, 4.18463
0.0042603, 4.18455
0.00426026, 4.18447
0.00426022, 4.1844
0.00426018, 4.18432
0.00426014, 4.18439
0.0042601, 4.18446
0.00426007, 4.18453
0.00426003, 4.1846
0.00425999, 4.18452
0.00425995, 4.18459
0.00425991, 4.18452
0.00425987, 4.18459
0.00425983, 4.18451
0.0042598, 4.18458
0.00425976, 4.18465
0.00425972, 4.18472
0.00425968, 4.18479
0.00425964, 4.18471
0.0042596, 4.18478
0.00425956, 4.18485
0.00425952, 4.18492
0.00425949, 4.18499
0.00425945, 4.18491
0.00425941, 4.18498
0.00425937, 4.18505
0.00425933, 4.18512
0.00425929, 4.18519
0.00425925, 4.18526
0.00425922, 4.18518
0.00425918, 4.18511
0.00425914, 4.18503
0.0042591, 4.18495
0.00425906, 4.18502
0.00425902, 4.18495
0.00425898, 4.18487
0.00425895, 4.18494
0.00425891, 4.18501
0.00425887, 4.18493
0.00425883, 4.18486
0.00425879, 4.18493
0.00425875, 4.18485
0.00425871, 4.18478
0.00425867, 4.18485
0.00425864, 4.18491
0.0042586, 4.18498
0.00425856, 4.18505
0.00425852, 4.18498
0.00425848, 4.1849
0.00425844, 4.18497
0.0042584, 4.18504
0.00425837, 4.18511
0.00425833, 4.18518
0.00425829, 4.18525
0.00425825, 4.18517
0.00425821, 4.18524
0.00425817, 4.18531
0.00425813, 4.18523
0.0042581, 4.18516
0.00425806, 4.18523
0.00425802, 4.18515
0.00425798, 4.18522
0.00425794, 4.18529
0.0042579, 4.18536
0.00425786, 4.18528
0.00425783, 4.18521
0.00425779, 4.18513
0.00425775, 4.1852
0.00425771, 4.18527
0.00425767, 4.18519
0.00425763, 4.18526
0.00425759, 4.18519
0.00425756, 4.18526
0.00425752, 4.18518
0.00425748, 4.18525
0.00425744, 4.18517
0.0042574, 4.18524
0.00425736, 4.18531
0.00425732, 4.18524
0.00425729, 4.1853
0.00425725, 4.18523
0.00425721, 4.18515
0.00425717, 4.18508
0.00425713, 4.18515
0.00425709, 4.18522
0.00425705, 4.18528
0.00425702, 4.18535
0.00425698, 4.18542
0.00425694, 4.18535
0.0042569, 4.18542
0.00425686, 4.18534
0.00425682, 4.18526
0.00425678, 4.18533
0.00425675, 4.1854
0.00425671, 4.18533
0.00425667, 4.1854
0.00425663, 4.18547
0.00425659, 4.18539
0.00425655, 4.18531
0.00425651, 4.18524
0.00425648, 4.18516
0.00425644, 4.18509
0.0042564, 4.18501
0.00425636, 4.18493
0.00425632, 4.18486
0.00425628, 4.18478
0.00425624, 4.18485
0.00425621, 4.18478
0.00425617, 4.18485
0.00425613, 4.18491
0.00425609, 4.18498
0.00425605, 4.18491
0.00425601, 4.18483
0.00425597, 4.18476
0.00425594, 4.18468
0.0042559, 4.18475
0.00425586, 4.18467
0.00425582, 4.18474
0.00425578, 4.18467
0.00425574, 4.18474
0.0042557, 4.1848
0.00425567, 4.18473
0.00425563, 4.18465
0.00425559, 4.18472
0.00425555, 4.18465
0.00425551, 4.18457
0.00425547, 4.18464
0.00425543, 4.18471
0.0042554, 4.18478
0.00425536, 4.18485
0.00425532, 4.18492
0.00425528, 4.18484
0.00425524, 4.18491
0.0042552, 4.18483
0.00425517, 4.18476
0.00425513, 4.18468
0.00425509, 4.18461
0.00425505, 4.18468
0.00425501, 4.18474
0.00425497, 4.18467
0.00425493, 4.18474
0.0042549, 4.18466
0.00425486, 4.18473
0.00425482, 4.18466
0.00425478, 4.18458
0.00425474, 4.18465
0.0042547, 4.18457
0.00425466, 4.18464
0.00425463, 4.18457
0.00425459, 4.18464
0.00425455, 4.18456
0.00425451, 4.18448
0.00425447, 4.18455
0.00425443, 4.18448
0.00425439, 4.18455
0.00425436, 4.18447
0.00425432, 4.18439
0.00425428, 4.18432
0.00425424, 4.18424
0.0042542, 4.18431
0.00425416, 4.18424
0.00425413, 4.18431
0.00425409, 4.18423
0.00425405, 4.1843
0.00425401, 4.18437
0.00425397, 4.18444
0.00425393, 4.18451
0.00425389, 4.18443
0.00425386, 4.1845
0.00425382, 4.18442
0.00425378, 4.18435
0.00425374, 4.18442
0.0042537, 4.18449
0.00425366, 4.18456
0.00425362, 4.18462
0.00425359, 4.18455
0.00425355, 4.18462
0.00425351, 4.18469
0.00425347, 4.18461
0.00425343, 4.18454
0.00425339, 4.18446
0.00425336, 4.18438
0.00425332, 4.18445
0.00425328, 4.18438
0.00425324, 4.18445
0.0042532, 4.18452
0.00425316, 4.18444
0.00425312, 4.18436
0.00425309, 4.18443
0.00425305, 4.1845
0.00425301, 4.18443
0.00425297, 4.1845
0.00425293, 4.18442
0.00425289, 4.18434
0.00425286, 4.18441
0.00425282, 4.18448
0.00425278, 4.18441
0.00425274, 4.18433
0.0042527, 4.18425
0.00425266, 4.18432
0.00425262, 4.18439
0.00425259, 4.18446
0.00425255, 4.18453
0.00425251, 4.18446
0.00425247, 4.18452
0.00425243, 4.18445
0.00425239, 4.18452
0.00425236, 4.18459
0.00425232, 4.18451
0.00425228, 4.18444
0.00425224, 4.1845
0.0042522, 4.18457
0.00425216, 4.18464
0.00425212, 4.18457
0.00425209, 4.18464
0.00425205, 4.18456
0.00425201, 4.18448
0.00425197, 4.18441
0.00425193, 4.18448
0.00425189, 4.18455
0.00425186, 4.18447
0.00425182, 4.1844
0.00425178, 4.18446
0.00425174, 4.18453
0.0042517, 4.1846
0.00425166, 4.18453
0.00425163, 4.1846
0.00425159, 4.18452
0.00425155, 4.18459
0.00425151, 4.18451
0.00425147, 4.18444
0.00425143, 4.18436
0.00425139, 4.18429
0.00425136, 4.18436
0.00425132, 4.18442
0.00425128, 4.18435
0.00425124, 4.18442
0.0042512, 4.18449
0.00425116, 4.18441
0.00425113, 4.18448
0.00425109, 4.18455
0.00425105, 4.18462
0.00425101, 4.18469
0.00425097, 4.18476
0.00425093, 4.18482
0.0042509, 4.18475
0.00425086, 4.18467
0.00425082, 4.18474
0.00425078, 4.18481
0.00425074, 4.18488
0.0042507, 4.18495
0.00425067, 4.18502
0.00425063, 4.18509
0.00425059, 4.18516
0.00425055, 4.18522
0.00425051, 4.18515
0.00425047, 4.18522
0.00425043, 4.18529
0.0042504, 4.18536
0.00425036, 4.18528
0.00425032, 4.1852
0.00425028, 4.18513
0.00425024, 4.1852
0.0042502, 4.18527
0.00425017, 4.18519
0.00425013, 4.18512
0.00425009, 4.18504
0.00425005, 4.18496
0.00425001, 4.18503
0.00424997, 4.1851
0.00424994, 4.18517
0.0042499, 4.1851
0.00424986, 4.18516
0.00424982, 4.18523
0.00424978, 4.1853
0.00424974, 4.18523
0.00424971, 4.1853
0.00424967, 4.18536
0.00424963, 4.18543
0.00424959, 4.18536
0.00424955, 4.18543
0.00424951, 4.1855
0.00424948, 4.18556
0.00424944, 4.18549
0.0042494, 4.18541
0.00424936, 4.18534
0.00424932, 4.18526
0.00424928, 4.18519
0.00424924, 4.18511
0.00424921, 4.18504
0.00424917, 4.1851
0.00424913, 4.18517
0.00424909, 4.1851
0.00424905, 4.18517
0.00424901, 4.18524
0.00424898, 4.1853
0.00424894, 4.18537
0.0042489, 4.1853
0.00424886, 4.18522
0.00424882, 4.18515
0.00424878, 4.18507
0.00424875, 4.18514
0.00424871, 4.18521
0.00424867, 4.18528
0.00424863, 4.18535
0.00424859, 4.18527
0.00424855, 4.18534
0.00424852, 4.18526
0.00424848, 4.18519
0.00424844, 4.18511
0.0042484, 4.18504
0.00424836, 4.18511
0.00424832, 4.18503
0.00424829, 4.1851
0.00424825, 4.18502
0.00424821, 4.18495
0.00424817, 4.18487
0.00424813, 4.18494
0.00424809, 4.18501
0.00424806, 4.18494
0.00424802, 4.185
0.00424798, 4.18493
0.00424794, 4.185
0.0042479, 4.18507
0.00424786, 4.18514
0.00424783, 4.1852
0.00424779, 4.18527
0.00424775, 4.18534
0.00424771, 4.18527
0.00424767, 4.18533
0.00424763, 4.18526
0.0042476, 4.18533
0.00424756, 4.18525
0.00424752, 4.18532
0.00424748, 4.18525
0.00424744, 4.18517
0.0042474, 4.18524
0.00424737, 4.18531
0.00424733, 4.18523
0.00424729, 4.1853
0.00424725, 4.18523
0.00424721, 4.18515
0.00424717, 4.18507
0.00424714, 4.18514
0.0042471, 4.18507
0.00424706, 4.18499
0.00424702, 4.18492
0.00424698, 4.18484
0.00424695, 4.18477
0.00424691, 4.18469
0.00424687, 4.18476
0.00424683, 4.18483
0.00424679, 4.18475
0.00424675, 4.18482
0.00424672, 4.18475
0.00424668, 4.18467
0.00424664, 4.1846
0.0042466, 4.18466
0.00424656, 4.18459
0.00424652, 4.18451
0.00424649, 4.18458
0.00424645, 4.18465
0.00424641, 4.18472
0.00424637, 4.18479
0.00424633, 4.18486
0.00424629, 4.18493
0.00424626, 4.18499
0.00424622, 4.18492
0.00424618, 4.18499
0.00424614, 4.18491
0.0042461, 4.18484
0.00424606, 4.18491
0.00424603, 4.18497
0.00424599, 4.18504
0.00424595, 4.18511
0.00424591, 4.18518
0.00424587, 4.18511
0.00424583, 4.18517
0.0042458, 4.1851
0.00424576, 4.18502
0.00424572, 4.18495
0.00424568, 4.18487
0.00424564, 4.1848
0.00424561, 4.18472
0.00424557, 4.18465
0.00424553, 4.18457
0.00424549, 4.1845
0.00424545, 4.18442
0.00424541, 4.18434
0.00424538, 4.18441
0.00424534, 4.18448
0.0042453, 4.18441
0.00424526, 4.18448
0.00424522, 4.1844
0.00424518, 4.18447
0.00424515, 4.18439
0.00424511, 4.18432
0.00424507, 4.18439
0.00424503, 4.18446
0.00424499, 4.18452
0.00424495, 4.18445
0.00424492, 4.18437
0.00424488, 4.18444
0.00424484, 4.18451
0.0042448, 4.18444
0.00424476, 4.1845
0.00424473, 4.18443
0.00424469, 4.1845
0.00424465, 4.18457
0.00424461, 4.18449
0.00424457, 4.18456
0.00424453, 4.18463
0.0042445, 4.18455
0.00424446, 4.18462
0.00424442, 4.18469
0.00424438, 4.18462
0.00424434, 4.18454
0.0042443, 4.18446
0.00424427, 4.18439
0.00424423, 4.18431
0.00424419, 4.18424
0.00424415, 4.18431
0.00424411, 4.18423
0.00424408, 4.18416
0.00424404, 4.18408
0.004244, 4.18415
0.00424396, 4.18407
0.00424392, 4.184
0.00424388, 4.18392
0.00424385, 4.18399
0.00424381, 4.18406
0.00424377, 4.18399
0.00424373, 4.18391
0.00424369, 4.18398
0.00424366, 4.1839
0.00424362, 4.18383
0.00424358, 4.1839
0.00424354, 4.18382
