Iter^{-1/2}, Pi
0.0142857, 0.78449
0.0142843, 0.784534
0.0142828, 0.784578
0.0142813, 0.784622
0.0142799, 0.784666
0.0142784, 0.784709
0.014277, 0.78455
0.0142755, 0.784593
0.0142741, 0.784637
0.0142726, 0.784681
0.0142712, 0.784725
0.0142697, 0.784769
0.0142683, 0.784609
0.0142668, 0.784653
0.0142653, 0.784697
0.0142639, 0.784741
0.0142624, 0.784784
0.014261, 0.784828
0.0142595, 0.784872
0.0142581, 0.784712
0.0142566, 0.784756
0.0142552, 0.7848
0.0142538, 0.78464
0.0142523, 0.784684
0.0142509, 0.784728
0.0142494, 0.784772
0.014248, 0.784815
0.0142465, 0.784859
0.0142451, 0.784903
0.0142436, 0.784946
0.0142422, 0.784787
0.0142407, 0.784831
0.0142393, 0.784874
0.0142379, 0.784918
0.0142364, 0.784759
0.014235, 0.784802
0.0142335, 0.784846
0.0142321, 0.78489
0.0142306, 0.784731
0.0142292, 0.784774
0.0142278, 0.784818
0.0142263, 0.784861
0.0142249, 0.784905
0.0142234, 0.784948
0.014222, 0.784992
0.0142206, 0.785035
0.0142191, 0.785079
0.0142177, 0.78492
0.0142163, 0.784964
0.0142148, 0.784805
0.0142134, 0.784848
0.0142119, 0.78469
0.0142105, 0.784733
0.0142091, 0.784777
0.0142076, 0.78482
0.0142062, 0.784864
0.0142048, 0.784705
0.0142033, 0.784749
0.0142019, 0.784792
0.0142005, 0.784634
0.014199, 0.784677
0.0141976, 0.784519
0.0141962, 0.784563
0.0141948, 0.784606
0.0141933, 0.784649
0.0141919, 0.784693
0.0141905, 0.784736
0.014189, 0.78478
0.0141876, 0.784823
0.0141862, 0.784866
0.0141848, 0.784708
0.0141833, 0.784752
0.0141819, 0.784795
0.0141805, 0.784838
0.014179, 0.784881
0.0141776, 0.784925
0.0141762, 0.784968
0.0141748, 0.785011
0.0141734, 0.785054
0.0141719, 0.785097
0.0141705, 0.785141
0.0141691, 0.785184
0.0141677, 0.785227
0.0141662, 0.78527
0.0141648, 0.785313
0.0141634, 0.785356
0.014162, 0.785399
0.0141606, 0.785442
0.0141591, 0.785485
0.0141577, 0.785528
0.0141563, 0.785571
0.0141549, 0.785614
0.0141535, 0.785457
0.014152, 0.7855
0.0141506, 0.785543
0.0141492, 0.785586
0.0141478, 0.785629
0.0141464, 0.785671
0.014145, 0.785714
0.0141436, 0.785757
0.0141421, 0.7858
0.0141407, 0.785843
0.0141393, 0.785886
0.0141379, 0.785729
0.0141365, 0.785771
0.0141351, 0.785814
0.0141337, 0.785857
0.0141322, 0.7859
0.0141308, 0.785942
0.0141294, 0.785985
0.014128, 0.785828
0.0141266, 0.785871
0.0141252, 0.785914
0.0141238, 0.785757
0.0141224, 0.7858
0.014121, 0.785842
0.0141196, 0.785885
0.0141182, 0.785729
0.0141167, 0.785771
0.0141153, 0.785814
0.0141139, 0.785657
0.0141125, 0.7857
0.0141111, 0.785743
0.0141097, 0.785586
0.0141083, 0.785629
0.0141069, 0.785473
0.0141055, 0.785515
0.0141041, 0.785558
0.0141027, 0.785601
0.0141013, 0.785444
0.0140999, 0.785487
0.0140985, 0.78553
0.0140971, 0.785374
0.0140957, 0.785416
0.0140943, 0.78526
0.0140929, 0.785303
0.0140915, 0.785346
0.0140901, 0.785388
0.0140887, 0.785431
0.0140873, 0.785275
0.0140859, 0.785317
0.0140845, 0.78536
0.0140831, 0.785403
0.0140817, 0.785445
0.0140803, 0.785289
0.0140789, 0.785332
0.0140775, 0.785375
0.0140761, 0.785417
0.0140747, 0.78546
0.0140733, 0.785304
0.014072, 0.785347
0.0140706, 0.785389
0.0140692, 0.785234
0.0140678, 0.785276
0.0140664, 0.785319
0.014065, 0.785361
0.0140636, 0.785403
0.0140622, 0.785446
0.0140608, 0.785488
0.0140594, 0.785531
0.014058, 0.785573
0.0140566, 0.785615
0.0140553, 0.785658
0.0140539, 0.7857
0.0140525, 0.785742
0.0140511, 0.785785
0.0140497, 0.785827
0.0140483, 0.785672
0.0140469, 0.785714
0.0140456, 0.785757
0.0140442, 0.785799
0.0140428, 0.785841
0.0140414, 0.785883
0.01404, 0.785925
0.0140386, 0.785771
0.0140372, 0.785813
0.0140359, 0.785855
0.0140345, 0.785897
0.0140331, 0.785742
0.0140317, 0.785785
0.0140303, 0.78563
0.014029, 0.785672
0.0140276, 0.785714
0.0140262, 0.785756
0.0140248, 0.785799
0.0140234, 0.785841
0.0140221, 0.785883
0.0140207, 0.785925
0.0140193, 0.78577
0.0140179, 0.785813
0.0140165, 0.785855
0.0140152, 0.785897
0.0140138, 0.785742
0.0140124, 0.785784
0.014011, 0.785826
0.0140097, 0.785868
0.0140083, 0.785911
0.0140069, 0.785953
0.0140055, 0.785995
0.0140042, 0.78584
0.0140028, 0.785686
0.0140014, 0.785728
0.0140001, 0.785574
0.0139987, 0.785616
0.0139973, 0.785658
0.0139959, 0.7857
0.0139946, 0.785742
0.0139932, 0.785784
0.0139918, 0.785826
0.0139905, 0.785672
0.0139891, 0.785714
0.0139877, 0.785756
0.0139864, 0.785798
0.013985, 0.78584
0.0139836, 0.785882
0.0139823, 0.785924
0.0139809, 0.78577
0.0139795, 0.785812
0.0139782, 0.785854
0.0139768, 0.785896
0.0139754, 0.785742
0.0139741, 0.785784
0.0139727, 0.785631
0.0139713, 0.785672
0.01397, 0.785519
0.0139686, 0.785561
0.0139672, 0.785603
0.0139659, 0.785645
0.0139645, 0.785686
0.0139632, 0.785728
0.0139618, 0.78577
0.0139604, 0.785812
0.0139591, 0.785853
0.0139577, 0.785895
0.0139564, 0.785937
0.013955, 0.785784
0.0139536, 0.785826
0.0139523, 0.785867
0.0139509, 0.785714
0.0139496, 0.785756
0.0139482, 0.785798
0.0139469, 0.785839
0.0139455, 0.785881
0.0139441, 0.785923
0.0139428, 0.785964
0.0139414, 0.786006
0.0139401, 0.786047
0.0139387, 0.785895
0.0139374, 0.785936
0.013936, 0.785978
0.0139347, 0.786019
0.0139333, 0.786061
0.013932, 0.786102
0.0139306, 0.78595
0.0139293, 0.785991
0.0139279, 0.785839
0.0139266, 0.785881
0.0139252, 0.785922
0.0139238, 0.785964
0.0139225, 0.786005
0.0139212, 0.786047
0.0139198, 0.786088
0.0139185, 0.785936
0.0139171, 0.785977
0.0139158, 0.786019
0.0139144, 0.78606
0.0139131, 0.785908
0.0139117, 0.785949
0.0139104, 0.785991
0.013909, 0.786032
0.0139077, 0.786074
0.0139063, 0.785921
0.013905, 0.785963
0.0139036, 0.786004
0.0139023, 0.785852
0.013901, 0.785894
0.0138996, 0.785742
0.0138983, 0.785783
0.0138969, 0.785632
0.0138956, 0.785673
0.0138943, 0.785521
0.0138929, 0.785563
0.0138916, 0.785604
0.0138902, 0.785452
0.0138889, 0.785494
0.0138875, 0.785535
0.0138862, 0.785384
0.0138849, 0.785232
0.0138835, 0.785274
0.0138822, 0.785315
0.0138809, 0.785356
0.0138795, 0.785398
0.0138782, 0.785439
0.0138768, 0.78548
0.0138755, 0.785522
0.0138742, 0.785371
0.0138728, 0.785219
0.0138715, 0.785261
0.0138702, 0.78511
0.0138688, 0.785151
0.0138675, 0.785192
0.0138662, 0.785234
0.0138648, 0.785275
0.0138635, 0.785124
0.0138622, 0.785165
0.0138608, 0.785014
0.0138595, 0.785056
0.0138582, 0.785097
0.0138568, 0.785138
0.0138555, 0.784988
0.0138542, 0.784837
0.0138529, 0.784686
0.0138515, 0.784728
0.0138502, 0.784769
0.0138489, 0.78481
0.0138475, 0.784851
0.0138462, 0.784893
0.0138449, 0.784934
0.0138436, 0.784975
0.0138422, 0.785016
0.0138409, 0.785057
0.0138396, 0.785099
0.0138383, 0.78514
0.0138369, 0.784989
0.0138356, 0.785031
0.0138343, 0.785072
0.013833, 0.785113
0.0138316, 0.785154
0.0138303, 0.785195
0.013829, 0.785236
0.0138277, 0.785277
0.0138264, 0.785318
0.013825, 0.785168
0.0138237, 0.785018
0.0138224, 0.784868
0.0138211, 0.784909
0.0138197, 0.784759
0.0138184, 0.7848
0.0138171, 0.784842
0.0138158, 0.784883
0.0138145, 0.784924
0.0138132, 0.784965
0.0138118, 0.785006
0.0138105, 0.785047
0.0138092, 0.784897
0.0138079, 0.784938
0.0138066, 0.784979
0.0138053, 0.78502
0.0138039, 0.785061
0.0138026, 0.785102
0.0138013, 0.785143
0.0138, 0.785184
0.0137987, 0.785225
0.0137974, 0.785266
0.0137961, 0.785116
0.0137947, 0.784967
0.0137934, 0.785008
0.0137921, 0.784858
0.0137908, 0.784899
0.0137895, 0.78475
0.0137882, 0.784791
0.0137869, 0.784832
0.0137856, 0.784873
0.0137843, 0.784914
0.0137829, 0.784954
0.0137816, 0.784805
0.0137803, 0.784846
0.013779, 0.784697
0.0137777, 0.784738
0.0137764, 0.784589
0.0137751, 0.78463
0.0137738, 0.784671
0.0137725, 0.784712
0.0137712, 0.784753
0.0137699, 0.784793
0.0137686, 0.784834
0.0137673, 0.784875
0.013766, 0.784916
0.0137647, 0.784956
0.0137634, 0.784808
0.013762, 0.784848
0.0137607, 0.784889
0.0137594, 0.78493
0.0137581, 0.784781
0.0137568, 0.784822
0.0137555, 0.784863
0.0137542, 0.784904
0.0137529, 0.784755
0.0137516, 0.784796
0.0137503, 0.784647
0.013749, 0.784499
0.0137477, 0.78454
0.0137464, 0.78458
0.0137451, 0.784621
0.0137438, 0.784662
0.0137425, 0.784703
0.0137412, 0.784743
0.0137399, 0.784784
0.0137386, 0.784824
0.0137374, 0.784865
0.0137361, 0.784906
0.0137348, 0.784946
0.0137335, 0.784987
0.0137322, 0.785027
0.0137309, 0.785068
0.0137296, 0.785108
0.0137283, 0.785149
0.013727, 0.785189
0.0137257, 0.78523
0.0137244, 0.78527
0.0137231, 0.785311
0.0137218, 0.785163
0.0137205, 0.785203
0.0137192, 0.785244
0.013718, 0.785284
0.0137167, 0.785136
0.0137154, 0.785177
0.0137141, 0.785217
0.0137128, 0.785258
0.0137115, 0.785298
0.0137102, 0.78515
0.0137089, 0.785191
0.0137076, 0.785231
0.0137063, 0.785271
0.0137051, 0.785312
0.0137038, 0.785352
0.0137025, 0.785392
0.0137012, 0.785433
0.0136999, 0.785473
0.0136986, 0.785513
0.0136973, 0.785366
0.0136961, 0.785406
0.0136948, 0.785446
0.0136935, 0.785487
0.0136922, 0.785527
0.0136909, 0.785567
0.0136896, 0.785607
0.0136884, 0.785647
0.0136871, 0.785688
0.0136858, 0.785728
0.0136845, 0.785581
0.0136832, 0.785433
0.013682, 0.785474
0.0136807, 0.785327
0.0136794, 0.785367
0.0136781, 0.785407
0.0136768, 0.78526
0.0136756, 0.7853
0.0136743, 0.78534
0.013673, 0.78538
0.0136717, 0.785234
0.0136704, 0.785274
0.0136692, 0.785314
0.0136679, 0.785354
0.0136666, 0.785394
0.0136653, 0.785434
0.0136641, 0.785474
0.0136628, 0.785514
0.0136615, 0.785554
0.0136602, 0.785594
0.013659, 0.785634
0.0136577, 0.785674
0.0136564, 0.785714
0.0136551, 0.785754
0.0136539, 0.785794
0.0136526, 0.785834
0.0136513, 0.785874
0.01365, 0.785914
0.0136488, 0.785954
0.0136475, 0.785994
0.0136462, 0.786034
0.013645, 0.786073
0.0136437, 0.786113
0.0136424, 0.786153
0.0136412, 0.786193
0.0136399, 0.786047
0.0136386, 0.786086
0.0136373, 0.78594
0.0136361, 0.785794
0.0136348, 0.785648
0.0136335, 0.785502
0.0136323, 0.785542
0.013631, 0.785582
0.0136297, 0.785621
0.0136285, 0.785475
0.0136272, 0.785515
0.013626, 0.785555
0.0136247, 0.785595
0.0136234, 0.785635
0.0136222, 0.785675
0.0136209, 0.785714
0.0136196, 0.785754
0.0136184, 0.785608
0.0136171, 0.785463
0.0136158, 0.785502
0.0136146, 0.785542
0.0136133, 0.785582
0.0136121, 0.785622
0.0136108, 0.785661
0.0136095, 0.785516
0.0136083, 0.785556
0.013607, 0.785595
0.0136058, 0.78545
0.0136045, 0.78549
0.0136032, 0.785529
0.013602, 0.785569
0.0136007, 0.785424
0.0135995, 0.785463
0.0135982, 0.785503
0.013597, 0.785543
0.0135957, 0.785582
0.0135944, 0.785622
0.0135932, 0.785477
0.0135919, 0.785516
0.0135907, 0.785556
0.0135894, 0.785596
0.0135882, 0.785635
0.0135869, 0.785675
0.0135857, 0.785714
0.0135844, 0.785754
0.0135831, 0.785793
0.0135819, 0.785833
0.0135806, 0.785872
0.0135794, 0.785912
0.0135781, 0.785767
0.0135769, 0.785622
0.0135756, 0.785662
0.0135744, 0.785701
0.0135731, 0.785741
0.0135719, 0.78578
0.0135706, 0.78582
0.0135694, 0.785675
0.0135681, 0.78553
0.0135669, 0.78557
0.0135656, 0.785609
0.0135644, 0.785649
0.0135631, 0.785688
0.0135619, 0.785543
0.0135606, 0.785583
0.0135594, 0.785622
0.0135582, 0.785662
0.0135569, 0.785701
0.0135557, 0.785741
0.0135544, 0.785596
0.0135532, 0.785636
0.0135519, 0.785675
0.0135507, 0.785714
0.0135494, 0.78557
0.0135482, 0.785609
0.013547, 0.785649
0.0135457, 0.785505
0.0135445, 0.785544
0.0135432, 0.785583
0.013542, 0.785623
0.0135407, 0.785662
0.0135395, 0.785701
0.0135383, 0.78574
0.013537, 0.78578
0.0135358, 0.785819
0.0135345, 0.785675
0.0135333, 0.785531
0.0135321, 0.78557
0.0135308, 0.78561
0.0135296, 0.785466
0.0135283, 0.785322
0.0135271, 0.785361
0.0135259, 0.785218
0.0135246, 0.785257
0.0135234, 0.785296
0.0135222, 0.785336
0.0135209, 0.785375
0.0135197, 0.785414
0.0135185, 0.785453
0.0135172, 0.785492
0.013516, 0.785532
0.0135147, 0.785388
0.0135135, 0.785427
0.0135123, 0.785466
0.013511, 0.785506
0.0135098, 0.785362
0.0135086, 0.785219
0.0135073, 0.785258
0.0135061, 0.785297
0.0135049, 0.785336
0.0135037, 0.785376
0.0135024, 0.785415
0.0135012, 0.785454
0.0135, 0.785493
0.0134987, 0.785532
0.0134975, 0.785571
0.0134963, 0.78561
0.013495, 0.785649
0.0134938, 0.785688
0.0134926, 0.785727
0.0134914, 0.785766
0.0134901, 0.785805
0.0134889, 0.785844
0.0134877, 0.785883
0.0134864, 0.785922
0.0134852, 0.785961
0.013484, 0.785818
0.0134828, 0.785857
0.0134815, 0.785714
0.0134803, 0.785572
0.0134791, 0.78561
0.0134779, 0.785649
0.0134766, 0.785688
0.0134754, 0.785546
0.0134742, 0.785585
0.013473, 0.785624
0.0134718, 0.785662
0.0134705, 0.785701
0.0134693, 0.78574
0.0134681, 0.785779
0.0134669, 0.785818
0.0134656, 0.785857
0.0134644, 0.785896
0.0134632, 0.785934
0.013462, 0.785973
0.0134608, 0.785831
0.0134595, 0.78587
0.0134583, 0.785908
0.0134571, 0.785947
0.0134559, 0.785986
0.0134547, 0.786025
0.0134535, 0.786063
0.0134522, 0.786102
0.013451, 0.786141
0.0134498, 0.786179
0.0134486, 0.786218
0.0134474, 0.786257
0.0134462, 0.786295
0.0134449, 0.786153
0.0134437, 0.786192
0.0134425, 0.786231
0.0134413, 0.786269
0.0134401, 0.786308
0.0134389, 0.786346
0.0134377, 0.786385
0.0134364, 0.786424
0.0134352, 0.786462
0.013434, 0.786501
0.0134328, 0.786359
0.0134316, 0.786397
0.0134304, 0.786255
0.0134292, 0.786294
0.013428, 0.786152
0.0134268, 0.786191
0.0134255, 0.786229
0.0134243, 0.786268
0.0134231, 0.786306
0.0134219, 0.786345
0.0134207, 0.786383
0.0134195, 0.786422
0.0134183, 0.78628
0.0134171, 0.786319
0.0134159, 0.786357
0.0134147, 0.786396
0.0134135, 0.786434
0.0134123, 0.786472
0.013411, 0.786511
0.0134098, 0.786549
0.0134086, 0.786588
0.0134074, 0.786626
0.0134062, 0.786485
0.013405, 0.786523
0.0134038, 0.786561
0.0134026, 0.7866
0.0134014, 0.786458
0.0134002, 0.786497
0.013399, 0.786535
0.0133978, 0.786394
0.0133966, 0.786432
0.0133954, 0.78647
0.0133942, 0.786509
0.013393, 0.786547
0.0133918, 0.786585
0.0133906, 0.786624
0.0133894, 0.786662
0.0133882, 0.786521
0.013387, 0.786559
0.0133858, 0.786597
0.0133846, 0.786636
0.0133834, 0.786495
0.0133822, 0.786533
0.013381, 0.786571
0.0133798, 0.786609
0.0133786, 0.786648
0.0133774, 0.786686
0.0133762, 0.786724
0.013375, 0.786762
0.0133738, 0.7868
0.0133726, 0.786838
0.0133714, 0.786876
0.0133702, 0.786915
0.013369, 0.786953
0.0133678, 0.786991
0.0133666, 0.787029
0.0133654, 0.786888
0.0133643, 0.786926
0.0133631, 0.786964
0.0133619, 0.787002
0.0133607, 0.78704
0.0133595, 0.787078
0.0133583, 0.786938
0.0133571, 0.786976
0.0133559, 0.787014
0.0133547, 0.787052
0.0133535, 0.78709
0.0133523, 0.787128
0.0133511, 0.786988
0.01335, 0.787025
0.0133488, 0.787063
0.0133476, 0.787101
0.0133464, 0.787139
0.0133452, 0.787177
0.013344, 0.787037
0.0133428, 0.787075
0.0133416, 0.787113
0.0133405, 0.787151
0.0133393, 0.787011
0.0133381, 0.786871
0.0133369, 0.786731
0.0133357, 0.786769
0.0133345, 0.786807
0.0133333, 0.786844
0.0133321, 0.786705
0.013331, 0.786742
0.0133298, 0.78678
0.0133286, 0.786818
0.0133274, 0.786679
0.0133262, 0.786716
0.013325, 0.786754
0.0133239, 0.786615
0.0133227, 0.786475
0.0133215, 0.786513
0.0133203, 0.786551
0.0133191, 0.786589
0.013318, 0.786626
0.0133168, 0.786664
0.0133156, 0.786702
0.0133144, 0.786563
0.0133132, 0.7866
0.0133121, 0.786638
0.0133109, 0.786499
0.0133097, 0.786537
0.0133085, 0.786397
0.0133073, 0.786435
0.0133062, 0.786473
0.013305, 0.786334
0.0133038, 0.786372
0.0133026, 0.786233
0.0133014, 0.78627
0.0133003, 0.786308
0.0132991, 0.786346
0.0132979, 0.786384
0.0132967, 0.786245
0.0132956, 0.786282
0.0132944, 0.786144
0.0132932, 0.786005
0.013292, 0.786042
0.0132909, 0.78608
0.0132897, 0.786118
0.0132885, 0.786156
0.0132874, 0.786194
0.0132862, 0.786231
0.013285, 0.786269
0.0132838, 0.786307
0.0132827, 0.786168
0.0132815, 0.786029
0.0132803, 0.786067
0.0132791, 0.786105
0.013278, 0.785966
0.0132768, 0.785828
0.0132756, 0.785865
0.0132745, 0.785727
0.0132733, 0.785588
0.0132721, 0.78545
0.013271, 0.785312
0.0132698, 0.78535
0.0132686, 0.785387
0.0132675, 0.785425
0.0132663, 0.785287
0.0132651, 0.785325
0.013264, 0.785362
0.0132628, 0.7854
0.0132616, 0.785262
0.0132605, 0.7853
0.0132593, 0.785338
0.0132581, 0.785375
0.013257, 0.785413
0.0132558, 0.785451
0.0132546, 0.785488
0.0132535, 0.785526
0.0132523, 0.785564
0.0132511, 0.785601
0.01325, 0.785463
0.0132488, 0.785501
0.0132476, 0.785539
0.0132465, 0.785401
0.0132453, 0.785439
0.0132442, 0.785476
0.013243, 0.785514
0.0132418, 0.785376
0.0132407, 0.785414
0.0132395, 0.785451
0.0132384, 0.785489
0.0132372, 0.785351
0.013236, 0.785389
0.0132349, 0.785427
0.0132337, 0.785464
0.0132326, 0.785327
0.0132314, 0.785364
0.0132302, 0.785402
0.0132291, 0.785439
0.0132279, 0.785477
0.0132268, 0.785514
0.0132256, 0.785377
0.0132245, 0.785414
0.0132233, 0.785452
0.0132221, 0.78549
0.013221, 0.785352
0.0132198, 0.785215
0.0132187, 0.785078
0.0132175, 0.784941
0.0132164, 0.784978
0.0132152, 0.784841
0.0132141, 0.784879
0.0132129, 0.784742
0.0132118, 0.784779
0.0132106, 0.784817
0.0132095, 0.784854
0.0132083, 0.784892
0.0132071, 0.784929
0.013206, 0.784967
0.0132048, 0.78483
0.0132037, 0.784868
0.0132025, 0.784731
0.0132014, 0.784594
0.0132002, 0.784631
0.0131991, 0.784669
0.0131979, 0.784706
0.0131968, 0.784744
0.0131956, 0.784781
0.0131945, 0.784645
0.0131933, 0.784682
0.0131922, 0.78472
0.0131911, 0.784757
0.0131899, 0.784795
0.0131888, 0.784658
0.0131876, 0.784696
0.0131865, 0.784733
0.0131853, 0.784597
0.0131842, 0.78446
0.013183, 0.784498
0.0131819, 0.784535
0.0131807, 0.784399
0.0131796, 0.784263
0.0131784, 0.784126
0.0131773, 0.784164
0.0131762, 0.784201
0.013175, 0.784239
0.0131739, 0.784276
0.0131727, 0.784314
0.0131716, 0.784351
0.0131704, 0.784389
0.0131693, 0.784426
0.0131682, 0.78429
0.013167, 0.784327
0.0131659, 0.784365
0.0131647, 0.784402
0.0131636, 0.784439
0.0131625, 0.784304
0.0131613, 0.784341
0.0131602, 0.784205
0.013159, 0.784242
0.0131579, 0.78428
0.0131568, 0.784317
0.0131556, 0.784354
0.0131545, 0.784219
0.0131533, 0.784083
0.0131522, 0.783947
0.0131511, 0.783812
0.0131499, 0.783849
0.0131488, 0.783887
0.0131477, 0.783751
0.0131465, 0.783788
0.0131454, 0.783826
0.0131442, 0.783863
0.0131431, 0.783901
0.013142, 0.783938
0.0131408, 0.783975
0.0131397, 0.784012
0.0131386, 0.78405
0.0131374, 0.784087
0.0131363, 0.784124
0.0131352, 0.784161
0.013134, 0.784199
0.0131329, 0.784236
0.0131318, 0.784273
0.0131306, 0.784138
0.0131295, 0.784003
0.0131284, 0.78404
0.0131272, 0.784077
0.0131261, 0.784114
0.013125, 0.784152
0.0131239, 0.784189
0.0131227, 0.784226
0.0131216, 0.784091
0.0131205, 0.784128
0.0131193, 0.784165
0.0131182, 0.784202
0.0131171, 0.78424
0.013116, 0.784277
0.0131148, 0.784314
0.0131137, 0.784351
0.0131126, 0.784388
0.0131114, 0.784425
0.0131103, 0.78429
0.0131092, 0.784327
0.0131081, 0.784364
0.0131069, 0.784401
0.0131058, 0.784438
0.0131047, 0.784475
0.0131036, 0.784512
0.0131024, 0.784549
0.0131013, 0.784586
0.0131002, 0.784623
0.0130991, 0.78466
0.0130979, 0.784697
0.0130968, 0.784734
0.0130957, 0.784771
0.0130946, 0.784808
0.0130934, 0.784845
0.0130923, 0.784882
0.0130912, 0.784747
0.0130901, 0.784784
0.013089, 0.78465
0.0130878, 0.784687
0.0130867, 0.784723
0.0130856, 0.78476
0.0130845, 0.784626
0.0130834, 0.784663
0.0130822, 0.7847
0.0130811, 0.784565
0.01308, 0.784602
0.0130789, 0.784639
0.0130778, 0.784505
0.0130766, 0.784542
0.0130755, 0.784408
0.0130744, 0.784274
0.0130733, 0.78431
0.0130722, 0.784347
0.0130711, 0.784384
0.0130699, 0.784421
0.0130688, 0.784458
0.0130677, 0.784324
0.0130666, 0.784361
0.0130655, 0.784227
0.0130644, 0.784264
0.0130632, 0.7843
0.0130621, 0.784337
0.013061, 0.784374
0.0130599, 0.784411
0.0130588, 0.784447
0.0130577, 0.784484
0.0130566, 0.784521
0.0130555, 0.784558
0.0130543, 0.784594
0.0130532, 0.784631
0.0130521, 0.784668
0.013051, 0.784704
0.0130499, 0.784741
0.0130488, 0.784608
0.0130477, 0.784644
0.0130466, 0.784681
0.0130455, 0.784717
0.0130443, 0.784754
0.0130432, 0.784621
0.0130421, 0.784657
0.013041, 0.784694
0.0130399, 0.78473
0.0130388, 0.784767
0.0130377, 0.784634
0.0130366, 0.78467
0.0130355, 0.784707
0.0130344, 0.784743
0.0130333, 0.78478
0.0130322, 0.784817
0.013031, 0.784683
0.0130299, 0.78472
0.0130288, 0.784756
0.0130277, 0.784623
0.0130266, 0.78449
0.0130255, 0.784527
0.0130244, 0.784563
0.0130233, 0.7846
0.0130222, 0.784636
0.0130211, 0.784673
0.01302, 0.784709
0.0130189, 0.784746
0.0130178, 0.784782
0.0130167, 0.784819
0.0130156, 0.784855
0.0130145, 0.784892
0.0130134, 0.784928
0.0130123, 0.784964
0.0130112, 0.785001
0.0130101, 0.785037
0.013009, 0.785074
0.0130079, 0.784941
0.0130068, 0.784977
0.0130057, 0.785014
0.0130046, 0.78505
0.0130035, 0.785086
0.0130024, 0.785123
0.0130013, 0.785159
0.0130002, 0.785195
0.0129991, 0.785231
0.012998, 0.785268
0.0129969, 0.785135
0.0129958, 0.785171
0.0129947, 0.785208
0.0129936, 0.785244
0.0129925, 0.785111
0.0129914, 0.785148
0.0129903, 0.785184
0.0129892, 0.78522
0.0129881, 0.785256
0.012987, 0.785293
0.0129859, 0.785329
0.0129848, 0.785365
0.0129837, 0.785233
0.0129826, 0.785269
0.0129815, 0.785305
0.0129804, 0.785173
0.0129794, 0.785209
0.0129783, 0.785077
0.0129772, 0.785113
0.0129761, 0.784981
0.012975, 0.785017
0.0129739, 0.785053
0.0129728, 0.785089
0.0129717, 0.785125
0.0129706, 0.784993
0.0129695, 0.784861
0.0129684, 0.784729
0.0129673, 0.784765
0.0129663, 0.784802
0.0129652, 0.78467
0.0129641, 0.784706
0.012963, 0.784742
0.0129619, 0.784778
0.0129608, 0.784646
0.0129597, 0.784683
0.0129586, 0.784719
0.0129575, 0.784755
0.0129565, 0.784623
0.0129554, 0.784659
0.0129543, 0.784695
0.0129532, 0.784732
0.0129521, 0.784768
0.012951, 0.784804
0.0129499, 0.78484
0.0129488, 0.784876
0.0129478, 0.784912
0.0129467, 0.784948
0.0129456, 0.784984
0.0129445, 0.78502
0.0129434, 0.785056
0.0129423, 0.785092
0.0129413, 0.784961
0.0129402, 0.784997
0.0129391, 0.785033
0.012938, 0.785069
0.0129369, 0.785105
0.0129358, 0.784973
0.0129348, 0.785009
0.0129337, 0.785045
0.0129326, 0.784914
0.0129315, 0.78495
0.0129304, 0.784986
0.0129294, 0.785022
0.0129283, 0.785058
0.0129272, 0.784926
0.0129261, 0.784795
0.012925, 0.784831
0.012924, 0.7847
0.0129229, 0.784736
0.0129218, 0.784772
0.0129207, 0.784641
0.0129196, 0.78451
0.0129186, 0.784546
0.0129175, 0.784582
0.0129164, 0.784451
0.0129153, 0.78432
0.0129142, 0.784356
0.0129132, 0.784392
0.0129121, 0.784261
0.012911, 0.784297
0.0129099, 0.784333
0.0129089, 0.784369
0.0129078, 0.784405
0.0129067, 0.784441
0.0129056, 0.78431
0.0129046, 0.78418
0.0129035, 0.784216
0.0129024, 0.784252
0.0129013, 0.784288
0.0129003, 0.784157
0.0128992, 0.784027
0.0128981, 0.784063
0.0128971, 0.784098
0.012896, 0.784134
0.0128949, 0.78417
0.0128938, 0.78404
0.0128928, 0.784076
0.0128917, 0.784112
0.0128906, 0.784148
0.0128896, 0.784183
0.0128885, 0.784219
0.0128874, 0.784255
0.0128863, 0.784125
0.0128853, 0.784161
0.0128842, 0.784197
0.0128831, 0.784232
0.0128821, 0.784268
0.012881, 0.784304
0.0128799, 0.78434
0.0128789, 0.78421
0.0128778, 0.78408
0.0128767, 0.784115
0.0128757, 0.784151
0.0128746, 0.784187
0.0128735, 0.784223
0.0128725, 0.784258
0.0128714, 0.784294
0.0128703, 0.78433
0.0128693, 0.784366
0.0128682, 0.784401
0.0128671, 0.784437
0.0128661, 0.784473
0.012865, 0.784508
0.0128639, 0.784379
0.0128629, 0.784414
0.0128618, 0.78445
0.0128607, 0.784486
0.0128597, 0.784521
0.0128586, 0.784392
0.0128575, 0.784427
0.0128565, 0.784298
0.0128554, 0.784168
0.0128544, 0.784204
0.0128533, 0.784239
0.0128522, 0.784275
0.0128512, 0.78431
0.0128501, 0.784346
0.0128491, 0.784382
0.012848, 0.784417
0.0128469, 0.784288
0.0128459, 0.784158
0.0128448, 0.784194
0.0128438, 0.78423
0.0128427, 0.784265
0.0128416, 0.784301
0.0128406, 0.784336
0.0128395, 0.784372
0.0128385, 0.784407
0.0128374, 0.784443
0.0128363, 0.784478
0.0128353, 0.784514
0.0128342, 0.784549
0.0128332, 0.78442
0.0128321, 0.784456
